nitrogen,phosphorus,potassium,ph,rainfall,temperature,humidity,soil_type,season,region,irrigation,crop
58.98,35.05,37.34,6.6,330.78,31.58,37.23,sandy,short_rains,arid,0,millet
67.59,39.82,39.57,7.5,449.16,29.87,45.91,sandy,short_rains,semi_arid,0,sorghum
52.59,38.58,36.82,5.6,383.31,33.56,40.1,sandy,dry,arid,0,millet
148.72,40.65,78.82,4.9,1974.35,15.6,79.54,silty,long_rains,highland,0,tea
120.1,78.0,127.86,5.9,685.08,15.56,68.2,silty,transitional,highland,1,potato
29.58,62.65,69.77,6.5,700.01,29.04,53.73,loamy,long_rains,coastal,1,groundnut
102.0,73.0,52.0,6.36,90.24,27.91,83.36,clay,long_rains,coastal,0,banana
73.85,51.92,99.65,5.9,683.49,27.53,73.33,loamy,short_rains,highland,0,sweetpotato
113.27,54.54,40.86,6.3,1777.5,27.73,84.87,silty,long_rains,coastal,1,rice
4.0,40.0,21.0,6.73,44.3,28.8,80.46,loamy,short_rains,semi_arid,0,mung_bean
39.0,129.0,203.0,5.86,71.03,34.39,83.18,loamy,dry,highland,1,grapes
126.51,64.22,103.01,6.4,1561.65,18.46,72.86,loamy,long_rains,highland,0,coffee
102.63,77.07,131.37,6.8,567.08,20.71,62.45,loamy,dry,highland,0,tomato
0.0,25.0,14.0,6.36,116.45,19.34,91.98,sandy,long_rains,sub_humid,1,orange
119.42,56.55,103.13,6.1,1665.57,20.93,73.04,silty,long_rains,highland,0,coffee
65.78,37.27,41.3,5.6,297.14,34.56,35.22,sandy,dry,semi_arid,0,millet
97.37,57.64,48.24,6.2,683.83,23.75,71.83,loamy,short_rains,highland,0,maize
24.57,57.16,44.56,6.3,560.17,18.67,51.95,sandy,transitional,highland,0,chickpea
23.91,62.42,42.46,5.8,515.94,21.14,53.19,sandy,transitional,semi_arid,0,chickpea
86.0,59.0,35.0,6.95,243.51,25.79,82.11,clay,long_rains,coastal,1,rice
34.0,68.0,51.0,6.69,40.35,27.35,94.18,sandy,long_rains,sub_humid,1,papaya
176.32,56.78,183.43,5.6,1400.03,26.88,79.83,loamy,long_rains,coastal,0,banana
70.62,46.2,38.76,7.5,581.28,17.58,56.26,clay,dry,highland,0,wheat
104.62,56.06,50.3,6.8,635.88,24.42,72.51,loamy,long_rains,sub_humid,0,maize
95.27,57.72,50.11,6.5,689.21,24.47,66.5,loamy,long_rains,highland,0,maize
127.84,54.71,110.77,6.2,1549.32,19.17,74.7,loamy,long_rains,highland,1,coffee
4.0,80.0,16.0,7.44,44.93,29.2,68.02,clay,dry,semi_arid,1,lentils
13.0,132.0,203.0,6.42,73.24,23.6,82.48,loamy,dry,highland,1,grapes
37.0,18.0,12.0,7.4,106.7,10.27,90.19,sandy,long_rains,sub_humid,1,orange
67.18,41.06,39.32,6.6,440.17,28.11,46.96,loamy,short_rains,semi_arid,0,sorghum
168.95,70.01,195.55,6.3,1485.12,25.48,77.47,clay,long_rains,coastal,1,banana
29.61,58.2,50.36,5.7,553.15,20.67,51.59,loamy,dry,semi_arid,0,chickpea
50.99,36.77,30.85,6.4,346.48,36.73,40.5,sandy,short_rains,arid,1,millet
98.55,61.99,102.99,6.4,403.24,20.91,51.66,loamy,dry,highland,1,onion
97.52,47.57,50.59,6.8,728.81,22.41,65.54,loamy,short_rains,sub_humid,0,maize
175.74,54.61,175.93,5.6,1529.33,27.25,81.73,clay,long_rains,coastal,0,banana
145.57,42.29,80.51,4.9,1933.42,19.35,81.14,loamy,long_rains,highland,0,tea
97.7,66.44,106.03,6.3,448.41,21.16,55.19,sandy,dry,semi_arid,0,onion
67.06,54.56,105.94,6.5,583.45,24.54,69.95,loamy,long_rains,highland,1,sweetpotato
99.3,53.08,50.86,6.2,728.78,24.16,67.75,loamy,short_rains,highland,1,maize
75.87,36.82,40.88,5.9,460.44,27.29,47.85,loamy,short_rains,semi_arid,0,sorghum
80.49,43.66,43.85,7.0,578.45,18.07,51.12,loamy,dry,highland,1,wheat
5.0,32.0,33.0,5.84,93.37,32.32,52.59,sandy,transitional,semi_arid,0,mango
37.0,70.0,25.0,5.82,84.06,19.73,24.89,silty,short_rains,sub_humid,1,kidney_beans
70.47,59.61,106.17,5.7,700.96,24.49,72.09,loamy,long_rains,sub_humid,1,sweetpotato
34.32,67.16,65.79,6.6,625.6,27.86,60.05,loamy,long_rains,coastal,0,groundnut
52.0,65.0,20.0,6.81,68.84,32.82,66.16,clay,transitional,sub_humid,0,blackgram
71.44,50.32,105.49,6.1,550.36,25.83,68.06,sandy,short_rains,sub_humid,0,sweetpotato
122.38,54.64,107.74,5.7,1610.2,18.25,71.03,loamy,long_rains,highland,0,coffee
83.0,23.0,55.0,6.46,43.97,26.9,83.89,loamy,short_rains,semi_arid,0,watermelon
39.0,28.0,10.0,7.18,109.15,31.35,91.48,sandy,long_rains,sub_humid,0,orange
122.18,68.87,129.76,5.6,704.65,15.6,70.49,silty,long_rains,highland,0,potato
134.35,63.48,106.07,6.5,1692.99,19.96,77.08,loamy,long_rains,highland,0,coffee
108.07,51.06,62.87,7.0,701.1,26.5,53.42,clay,long_rains,sub_humid,1,cotton
75.0,42.61,38.01,7.4,447.18,28.62,47.28,loamy,dry,semi_arid,0,sorghum
79.52,62.3,79.65,6.2,541.76,26.53,47.59,loamy,dry,semi_arid,0,sunflower
37.04,63.12,66.76,5.7,666.28,27.61,52.21,sandy,long_rains,coastal,0,groundnut
39.0,17.0,45.0,6.92,104.88,18.1,90.42,sandy,dry,semi_arid,1,pomegranate
34.44,61.72,48.81,6.7,629.96,21.08,63.25,loamy,long_rains,highland,0,beans
34.73,67.36,71.97,5.8,701.41,29.92,60.11,sandy,long_rains,coastal,0,groundnut
37.0,124.0,195.0,6.21,66.6,18.71,83.48,loamy,dry,highland,1,grapes
27.96,50.49,47.49,6.3,574.98,20.62,50.17,sandy,dry,highland,0,chickpea
111.77,84.9,127.97,6.8,653.03,23.03,64.47,silty,dry,sub_humid,1,tomato
96.13,49.58,67.42,7.0,751.82,27.59,53.59,clay,long_rains,sub_humid,1,cotton
152.81,44.41,74.26,5.1,2147.91,17.22,77.45,silty,long_rains,highland,0,tea
61.0,53.0,43.0,6.35,223.37,26.4,81.06,silty,long_rains,sub_humid,0,rice
134.0,52.0,18.0,7.99,76.13,23.96,76.59,loamy,long_rains,sub_humid,0,cotton
176.57,56.99,182.75,6.8,1608.36,25.62,82.99,clay,long_rains,sub_humid,1,banana
92.26,57.52,50.53,6.9,721.77,21.67,64.99,loamy,short_rains,sub_humid,1,maize
125.36,79.39,130.84,5.5,673.65,13.21,69.5,silty,transitional,highland,1,potato
179.11,59.52,141.75,7.2,1383.07,31.8,69.38,clay,long_rains,coastal,1,sugarcane
123.39,78.79,131.93,5.3,690.58,16.36,70.36,silty,transitional,highland,1,potato
94.69,51.52,48.9,6.4,635.63,25.02,65.69,loamy,long_rains,highland,0,maize
28.0,75.0,21.0,6.01,114.28,24.77,50.55,sandy,long_rains,semi_arid,0,pigeon_peas
83.11,48.55,79.42,5.7,787.61,30.03,53.35,sandy,dry,semi_arid,0,mango
126.0,38.0,23.0,6.18,88.44,25.36,83.63,loamy,long_rains,sub_humid,0,cotton
100.56,68.53,94.29,7.1,387.62,20.99,51.02,loamy,dry,highland,1,onion
37.0,126.0,196.0,5.6,107.17,23.6,90.98,silty,transitional,highland,1,apple
126.2,59.66,103.41,6.5,1676.94,20.13,75.11,silty,long_rains,highland,0,coffee
34.01,64.69,67.44,6.1,716.25,29.29,59.47,sandy,long_rains,sub_humid,1,groundnut
33.0,134.0,205.0,6.09,114.74,21.04,94.34,loamy,dry,highland,1,apple
144.29,46.88,81.18,5.0,2049.12,16.58,77.45,loamy,long_rains,highland,1,tea
74.61,46.8,41.65,6.6,389.54,29.7,46.62,loamy,dry,semi_arid,0,sorghum
100.76,62.02,102.34,7.1,478.96,19.11,51.39,loamy,dry,semi_arid,0,onion
28.0,58.0,25.0,6.86,37.81,27.48,62.05,clay,transitional,semi_arid,1,lentils
3.0,49.0,18.0,3.69,32.68,27.91,64.71,sandy,short_rains,arid,1,moth_beans
79.43,47.39,105.2,6.0,565.62,24.24,68.66,sandy,short_rains,sub_humid,0,sweetpotato
60.0,44.0,23.0,5.72,76.73,24.79,70.05,loamy,long_rains,sub_humid,0,maize
35.96,68.43,63.27,5.9,648.42,29.34,58.12,loamy,long_rains,sub_humid,0,groundnut
69.01,54.25,70.41,6.7,484.36,28.24,48.57,sandy,short_rains,semi_arid,1,sunflower
31.75,54.37,42.18,7.3,399.52,18.92,49.88,clay,transitional,highland,1,lentils
81.0,18.0,50.0,6.51,47.82,26.44,80.92,sandy,short_rains,sub_humid,0,watermelon
29.82,53.15,50.35,5.8,545.64,21.21,50.86,loamy,transitional,semi_arid,1,chickpea
71.89,39.79,38.22,7.2,456.73,29.5,42.83,loamy,short_rains,semi_arid,0,sorghum
84.59,49.93,39.07,7.2,640.15,17.03,55.64,clay,dry,highland,0,wheat
121.66,60.79,44.8,6.6,2052.67,26.33,83.78,clay,long_rains,sub_humid,0,rice
39.93,60.17,61.47,6.6,653.54,29.02,62.26,loamy,long_rains,sub_humid,1,groundnut
174.76,57.51,185.75,6.5,1359.84,27.13,80.94,clay,long_rains,sub_humid,0,banana
94.16,58.45,51.32,6.8,700.42,23.31,67.11,loamy,short_rains,sub_humid,0,maize
4.0,40.0,26.0,6.72,95.84,27.58,48.57,loamy,transitional,semi_arid,0,mango
29.52,64.9,71.03,5.9,695.14,31.2,61.04,loamy,long_rains,sub_humid,0,groundnut
171.35,53.42,197.24,6.7,1604.2,26.59,82.0,loamy,long_rains,sub_humid,0,banana
22.0,55.0,16.0,6.52,49.74,23.79,68.03,clay,dry,semi_arid,0,lentils
53.0,55.0,55.0,6.71,234.5,33.32,91.25,loamy,transitional,sub_humid,1,papaya
83.6,42.71,58.78,7.4,874.66,30.63,55.91,sandy,transitional,coastal,1,mango
176.19,64.91,175.37,6.0,1292.64,25.91,78.75,loamy,long_rains,sub_humid,0,banana
3.0,58.0,21.0,9.16,55.61,25.36,46.83,sandy,dry,semi_arid,0,moth_beans
172.55,71.24,189.0,5.6,1316.85,26.05,81.52,clay,long_rains,coastal,0,banana
25.0,64.0,20.0,4.81,105.04,33.15,32.46,sandy,long_rains,semi_arid,0,pigeon_peas
100.0,32.0,26.0,6.04,124.23,25.23,57.53,loamy,long_rains,highland,0,coffee
93.75,63.11,107.26,6.7,456.51,21.23,51.13,loamy,dry,semi_arid,0,onion
96.28,53.33,51.02,5.9,744.43,21.2,65.73,loamy,long_rains,highland,1,maize
22.0,26.0,38.0,6.99,110.24,22.92,85.13,loamy,transitional,arid,0,pomegranate
70.54,42.33,36.44,6.7,627.39,17.7,57.53,loamy,dry,highland,1,wheat
119.0,7.0,55.0,6.03,44.4,26.04,84.64,loamy,dry,semi_arid,1,watermelon
53.36,38.36,80.1,5.5,861.93,28.28,73.43,loamy,long_rains,sub_humid,0,cassava
8.0,45.0,15.0,4.61,33.84,28.1,60.98,sandy,dry,semi_arid,1,moth_beans
30.84,57.14,45.5,7.6,364.1,16.59,48.4,clay,dry,semi_arid,0,lentils
35.26,61.31,45.67,7.9,357.93,18.77,49.96,loamy,transitional,semi_arid,1,lentils
33.0,14.0,35.0,6.03,149.24,27.15,96.66,sandy,long_rains,coastal,0,coconut
27.27,52.12,45.87,5.5,540.97,20.64,57.88,sandy,dry,semi_arid,0,chickpea
67.47,46.34,38.38,6.8,454.26,29.02,49.99,loamy,short_rains,semi_arid,1,sorghum
80.25,46.92,40.65,7.2,503.27,15.74,53.16,loamy,dry,highland,0,wheat
68.7,42.78,74.37,5.9,858.37,27.68,71.31,sandy,long_rains,sub_humid,0,cassava
27.0,13.0,6.0,7.34,111.23,13.36,91.36,loamy,long_rains,sub_humid,0,orange
103.68,52.03,48.62,6.8,674.15,22.36,69.65,silty,short_rains,highland,0,maize
14.0,57.0,15.0,6.62,40.12,29.88,83.15,loamy,short_rains,sub_humid,0,mung_bean
64.39,41.31,34.58,5.6,327.52,32.96,42.97,sandy,dry,arid,0,millet
122.65,83.78,144.22,5.6,765.64,15.34,68.01,loamy,transitional,highland,1,potato
40.0,29.0,42.0,7.1,110.7,24.63,89.02,loamy,transitional,semi_arid,1,pomegranate
45.81,35.74,33.01,5.8,355.64,32.61,41.99,sandy,short_rains,arid,0,millet
83.0,45.0,21.0,5.72,79.75,18.83,58.75,loamy,short_rains,sub_humid,1,maize
24.0,30.0,11.0,6.6,113.25,32.4,94.52,sandy,long_rains,highland,1,orange
123.04,79.2,105.08,6.1,591.13,16.89,67.23,loamy,short_rains,highland,1,cabbage
69.51,47.96,110.18,5.7,596.9,23.97,69.81,sandy,short_rains,sub_humid,0,sweetpotato
52.49,50.72,84.91,6.2,880.64,25.41,75.81,sandy,long_rains,coastal,0,cassava
108.0,72.0,46.0,6.11,90.95,25.16,84.98,clay,long_rains,coastal,0,banana
95.0,38.0,22.0,5.73,100.77,19.85,61.25,loamy,short_rains,sub_humid,1,maize
34.96,62.76,50.18,7.0,548.11,21.91,69.13,loamy,long_rains,highland,0,beans
37.06,69.29,61.1,6.7,705.27,29.13,57.91,sandy,long_rains,coastal,0,groundnut
81.98,41.38,41.37,7.0,587.37,17.22,52.68,loamy,dry,highland,0,wheat
112.0,87.0,48.0,6.2,99.47,27.2,77.4,loamy,long_rains,coastal,0,banana
146.65,47.01,72.96,5.5,2097.9,16.43,79.99,silty,long_rains,highland,0,tea
191.18,57.03,136.97,5.9,1578.04,31.54,73.48,clay,long_rains,sub_humid,1,sugarcane
122.65,61.89,107.71,5.9,1647.08,19.27,72.45,loamy,long_rains,highland,0,coffee
97.61,62.2,96.81,6.1,445.37,19.3,50.57,loamy,dry,semi_arid,1,onion
53.0,65.0,76.0,8.72,77.34,20.19,16.42,loamy,transitional,highland,0,chickpea
17.0,18.0,43.0,5.84,103.2,24.49,90.84,loamy,transitional,semi_arid,0,pomegranate
70.19,49.83,80.07,6.5,844.95,25.21,73.17,loamy,long_rains,sub_humid,0,cassava
68.71,47.53,40.3,5.8,405.98,28.38,42.09,loamy,short_rains,semi_arid,0,sorghum
36.5,62.66,69.36,6.6,698.85,29.08,61.53,loamy,long_rains,coastal,0,groundnut
197.39,64.41,147.52,5.9,1673.43,31.4,71.61,loamy,long_rains,sub_humid,0,sugarcane
59.07,43.47,32.46,6.8,384.18,30.53,41.94,sandy,short_rains,arid,0,millet
70.01,40.97,40.91,6.0,441.26,29.36,39.95,sandy,dry,arid,0,sorghum
147.08,47.61,73.58,4.8,2033.43,18.15,81.84,silty,long_rains,highland,0,tea
95.16,40.14,41.37,7.1,554.46,15.89,53.64,clay,dry,highland,1,wheat
124.38,55.12,45.25,5.7,1610.9,27.69,85.25,silty,long_rains,sub_humid,1,rice
82.72,46.56,42.19,6.2,576.57,14.79,51.35,loamy,dry,highland,0,wheat
84.25,46.25,39.06,6.6,613.86,18.19,49.22,clay,dry,highland,1,wheat
172.61,52.53,171.41,5.5,1644.01,26.58,81.0,loamy,long_rains,sub_humid,0,banana
61.25,48.69,77.42,6.8,863.5,25.05,73.12,loamy,long_rains,sub_humid,0,cassava
117.0,27.0,48.0,6.84,54.31,26.53,82.39,sandy,dry,semi_arid,1,watermelon
34.19,62.95,53.15,6.7,530.05,21.64,64.63,silty,long_rains,highland,0,beans
4.0,24.0,43.0,7.2,109.87,22.4,88.15,sandy,transitional,semi_arid,0,pomegranate
133.47,87.46,129.77,5.6,712.76,17.21,70.6,loamy,transitional,highland,0,potato
33.79,64.08,62.7,6.9,658.82,26.97,60.56,loamy,long_rains,sub_humid,0,groundnut
69.16,43.74,39.07,7.0,469.39,28.6,40.27,sandy,short_rains,arid,0,sorghum
97.11,77.23,134.4,6.2,568.98,24.23,64.59,silty,transitional,highland,1,tomato
40.0,17.0,15.0,7.87,107.09,21.35,90.95,loamy,transitional,highland,0,orange
118.11,52.07,46.24,6.3,1834.09,26.53,83.83,silty,long_rains,coastal,1,rice
78.94,45.44,39.85,6.5,599.25,17.96,50.7,loamy,dry,highland,0,wheat
70.53,45.88,77.07,5.6,873.29,27.39,72.27,sandy,long_rains,coastal,0,cassava
114.58,53.68,49.26,5.8,2087.11,27.1,85.44,clay,long_rains,sub_humid,1,rice
62.54,52.77,74.27,6.1,771.85,27.66,72.32,loamy,long_rains,coastal,1,cassava
187.36,67.11,127.57,7.1,1598.94,29.9,68.45,loamy,long_rains,coastal,1,sugarcane
60.45,59.7,107.98,5.5,650.24,24.63,67.11,loamy,long_rains,highland,0,sweetpotato
39.0,25.0,36.0,5.57,107.61,18.9,95.0,sandy,dry,semi_arid,1,pomegranate
24.0,6.0,32.0,6.39,172.48,28.11,90.02,loamy,long_rains,coastal,0,coconut
101.82,53.28,51.82,6.4,698.94,22.64,66.01,silty,short_rains,sub_humid,0,maize
35.0,55.0,22.0,8.63,55.52,30.89,52.63,sandy,dry,arid,0,moth_beans
69.43,43.76,43.07,6.2,605.81,14.53,47.81,clay,dry,highland,0,wheat
8.0,28.0,38.0,6.84,105.69,23.23,94.43,sandy,transitional,semi_arid,0,pomegranate
176.24,69.4,141.7,5.6,1677.52,25.68,72.99,clay,long_rains,sub_humid,1,sugarcane
58.15,43.84,85.71,6.3,931.06,26.69,70.55,loamy,long_rains,sub_humid,0,cassava
30.21,63.24,51.53,7.1,592.46,21.91,62.9,silty,long_rains,sub_humid,0,beans
33.3,67.73,55.77,6.2,551.86,20.5,60.1,loamy,long_rains,highland,0,beans
75.16,54.46,103.99,5.9,599.47,23.93,62.81,loamy,short_rains,sub_humid,0,sweetpotato
120.08,76.58,136.85,5.1,612.93,15.23,70.79,loamy,transitional,highland,0,potato
32.47,67.28,40.52,6.8,347.95,19.05,54.45,loamy,dry,semi_arid,0,lentils
94.0,5.0,55.0,6.09,26.88,28.59,91.89,loamy,transitional,sub_humid,0,muskmelon
106.16,61.55,105.57,7.2,474.69,19.13,47.75,loamy,dry,highland,0,onion
99.89,57.13,52.07,6.8,739.33,23.33,60.7,loamy,short_rains,sub_humid,0,maize
19.94,60.41,41.8,6.1,365.03,18.84,46.53,clay,dry,highland,0,lentils
58.42,34.74,33.99,5.8,343.87,32.06,42.14,sandy,short_rains,semi_arid,0,millet
191.03,60.03,145.46,7.0,1563.5,29.2,69.88,clay,long_rains,sub_humid,1,sugarcane
106.2,57.18,47.99,6.0,700.75,24.92,66.7,silty,long_rains,highland,0,maize
100.0,14.0,49.0,6.37,26.02,29.49,91.08,sandy,dry,semi_arid,0,muskmelon
105.2,59.82,116.3,7.2,462.43,20.13,53.1,loamy,dry,highland,1,onion
97.0,12.0,47.0,6.77,58.29,25.29,89.64,loamy,dry,sub_humid,1,watermelon
52.0,73.0,79.0,7.84,94.0,17.26,18.75,loamy,transitional,highland,0,chickpea
59.27,35.05,39.45,6.7,348.99,32.6,44.19,sandy,short_rains,semi_arid,0,millet
56.3,42.4,85.95,5.8,918.03,25.48,74.52,sandy,long_rains,coastal,0,cassava
78.2,43.03,41.38,6.2,538.72,16.04,50.17,loamy,dry,highland,0,wheat
102.56,56.68,75.66,6.0,608.63,29.14,52.99,clay,long_rains,coastal,0,cotton
58.77,58.72,65.3,6.3,549.59,23.82,47.51,loamy,short_rains,sub_humid,1,sunflower
34.11,61.12,58.92,6.9,707.13,26.64,53.48,loamy,long_rains,coastal,0,groundnut
99.84,75.76,137.21,6.1,533.63,21.41,62.02,silty,transitional,highland,1,tomato
116.4,56.52,42.9,6.8,1886.73,29.47,82.69,clay,long_rains,coastal,0,rice
29.0,16.0,36.0,5.74,102.86,19.81,88.93,sandy,transitional,semi_arid,1,pomegranate
35.05,71.12,49.22,6.9,579.65,21.12,64.47,silty,short_rains,highland,0,beans
68.36,57.75,78.72,6.9,465.41,28.12,50.03,sandy,short_rains,semi_arid,1,sunflower
33.04,69.25,50.55,6.2,548.51,20.19,66.35,silty,short_rains,highland,1,beans
55.63,43.57,79.75,5.8,997.86,25.83,66.71,sandy,long_rains,coastal,0,cassava
55.32,35.74,33.5,5.9,334.05,32.41,40.96,sandy,short_rains,arid,0,millet
53.63,47.93,85.33,5.5,967.46,28.29,72.79,loamy,long_rains,sub_humid,1,cassava
52.0,60.0,79.0,8.38,75.63,19.45,18.23,sandy,transitional,semi_arid,0,chickpea
35.0,145.0,195.0,6.23,110.98,22.04,94.58,silty,transitional,highland,0,apple
98.45,83.87,119.81,6.2,568.47,23.54,63.42,loamy,transitional,sub_humid,0,tomato
91.32,55.69,105.33,6.4,470.0,22.72,52.26,sandy,dry,semi_arid,1,onion
9.0,16.0,39.0,6.1,105.18,18.41,91.12,sandy,dry,arid,0,pomegranate
103.03,66.56,104.8,7.1,437.19,20.63,51.86,loamy,dry,semi_arid,0,onion
9.0,35.0,20.0,6.91,40.53,27.42,80.98,sandy,transitional,sub_humid,1,mung_bean
72.84,42.71,36.22,6.6,463.7,26.77,45.3,sandy,dry,semi_arid,1,sorghum
107.0,45.0,25.0,7.23,71.84,23.09,83.56,clay,long_rains,coastal,0,cotton
110.37,84.73,134.31,6.1,476.8,22.09,61.16,loamy,transitional,sub_humid,1,tomato
105.94,56.9,48.89,6.4,600.42,24.64,71.27,silty,short_rains,sub_humid,0,maize
191.84,57.36,130.72,7.2,1699.26,31.28,69.04,loamy,long_rains,coastal,0,sugarcane
74.08,53.22,74.73,6.0,576.26,27.87,41.79,loamy,short_rains,sub_humid,1,sunflower
32.0,55.0,51.0,6.57,62.69,29.61,93.16,sandy,transitional,sub_humid,1,papaya
82.59,40.64,40.56,6.1,586.77,16.73,51.85,loamy,dry,highland,1,wheat
188.43,50.54,153.49,6.7,1591.45,28.85,72.04,loamy,long_rains,coastal,1,sugarcane
124.12,52.53,108.34,6.2,1398.24,19.43,80.8,silty,long_rains,highland,0,coffee
30.24,66.03,51.63,7.0,484.94,20.19,64.06,silty,long_rains,highland,0,beans
19.0,39.0,17.0,6.89,44.47,29.28,81.8,sandy,short_rains,sub_humid,0,mung_bean
24.0,42.0,23.0,6.43,44.01,28.22,82.36,loamy,transitional,sub_humid,0,mung_bean
68.52,55.36,106.97,5.9,645.57,23.49,70.4,sandy,short_rains,sub_humid,1,sweetpotato
114.35,52.97,49.03,6.7,2112.04,24.8,85.2,clay,long_rains,coastal,1,rice
26.24,58.6,46.7,6.8,552.15,18.79,50.19,loamy,dry,semi_arid,0,chickpea
37.0,5.0,34.0,5.78,152.42,25.79,93.84,sandy,long_rains,coastal,0,coconut
101.17,49.36,50.83,6.8,724.24,24.38,66.81,loamy,long_rains,sub_humid,0,maize
59.0,69.0,80.0,8.17,69.41,19.08,17.87,loamy,dry,highland,0,chickpea
28.07,63.77,44.5,7.3,412.87,21.2,47.72,loamy,dry,highland,0,lentils
97.01,54.49,62.1,5.9,781.47,26.91,45.87,clay,long_rains,coastal,1,cotton
72.34,44.42,42.6,6.5,471.3,26.8,42.83,loamy,short_rains,semi_arid,0,sorghum
137.69,56.31,119.26,6.3,1644.73,18.68,76.56,loamy,long_rains,highland,0,coffee
107.87,50.08,54.14,6.3,698.02,23.87,67.14,loamy,short_rains,sub_humid,0,maize
22.0,62.0,16.0,4.83,180.9,34.65,54.32,loamy,short_rains,semi_arid,0,pigeon_peas
134.24,57.75,104.98,5.5,1647.38,20.22,72.81,loamy,long_rains,highland,0,coffee
62.28,44.13,77.56,6.2,977.24,25.63,69.69,loamy,long_rains,coastal,0,cassava
85.38,48.81,42.22,6.3,591.76,16.4,53.66,loamy,dry,highland,0,wheat
94.0,53.0,40.0,5.72,241.97,20.28,82.89,silty,long_rains,sub_humid,1,rice
25.91,59.37,44.78,6.5,385.06,18.35,48.52,clay,dry,highland,0,lentils
61.41,47.9,72.6,6.6,929.51,26.76,80.26,sandy,long_rains,sub_humid,0,cassava
116.66,50.32,40.14,5.5,2168.94,26.86,89.0,clay,long_rains,coastal,1,rice
19.0,15.0,34.0,5.69,215.92,26.3,99.66,loamy,long_rains,coastal,1,coconut
122.12,55.43,100.84,6.0,1668.9,18.35,76.04,silty,long_rains,highland,0,coffee
101.0,87.0,54.0,6.38,100.17,29.07,76.5,loamy,long_rains,coastal,0,banana
63.26,49.94,109.62,5.5,655.52,24.31,68.31,loamy,long_rains,highland,0,sweetpotato
92.0,75.0,45.0,5.67,90.43,29.01,77.95,loamy,long_rains,sub_humid,0,banana
131.0,56.0,20.0,7.76,92.24,22.01,81.84,loamy,long_rains,sub_humid,0,cotton
99.84,59.78,95.71,6.9,470.77,22.06,51.38,loamy,dry,semi_arid,1,onion
129.69,67.27,110.55,7.5,636.39,16.7,70.68,clay,short_rains,highland,1,cabbage
28.17,57.98,44.59,6.5,356.6,20.22,46.8,loamy,dry,semi_arid,1,lentils
143.56,44.27,71.57,5.9,2034.56,17.26,80.08,loamy,long_rains,highland,0,tea
71.18,45.71,44.06,7.0,456.63,29.72,40.21,loamy,dry,semi_arid,0,sorghum
58.0,61.0,15.0,7.4,62.79,30.95,64.23,loamy,short_rains,coastal,0,blackgram
63.89,53.12,70.03,6.4,557.33,25.5,48.07,loamy,dry,semi_arid,0,sunflower
39.0,64.0,52.0,6.68,63.69,28.92,94.64,loamy,transitional,sub_humid,0,papaya
83.74,44.46,35.81,7.3,594.11,15.83,52.35,loamy,dry,highland,1,wheat
96.0,86.0,51.0,6.26,92.0,29.91,76.99,loamy,long_rains,sub_humid,0,banana
27.41,69.17,51.44,7.4,596.48,20.91,64.28,loamy,long_rains,highland,1,beans
68.92,51.91,107.1,6.0,652.53,27.45,68.68,loamy,long_rains,sub_humid,1,sweetpotato
130.43,83.0,140.44,6.0,741.62,14.26,70.28,loamy,long_rains,highland,1,potato
149.27,41.56,80.3,6.0,1818.89,15.5,79.38,loamy,long_rains,highland,0,tea
102.58,59.42,65.7,6.0,742.67,28.91,56.1,loamy,long_rains,coastal,0,cotton
95.36,66.99,132.77,6.3,602.18,22.51,61.37,silty,dry,highland,1,tomato
36.0,59.0,46.0,6.72,127.25,34.29,93.61,sandy,long_rains,coastal,0,papaya
28.0,35.0,22.0,7.16,59.87,29.53,86.73,sandy,short_rains,sub_humid,1,mung_bean
32.0,57.0,18.0,5.7,107.39,15.54,23.76,loamy,long_rains,highland,1,kidney_beans
116.8,52.73,44.41,6.1,1911.61,27.48,85.67,silty,long_rains,coastal,1,rice
29.9,61.19,50.35,6.2,539.51,19.26,61.33,silty,short_rains,highland,0,beans
69.84,57.66,70.41,6.1,551.91,26.89,47.86,sandy,dry,semi_arid,0,sunflower
60.0,55.0,45.0,5.94,287.58,21.41,83.33,clay,long_rains,coastal,1,rice
65.94,41.32,42.21,6.3,345.29,29.04,45.34,loamy,short_rains,arid,0,sorghum
13.0,121.0,196.0,6.44,120.16,22.21,93.51,loamy,dry,highland,1,apple
98.76,73.02,100.28,6.6,471.74,19.94,46.99,sandy,dry,semi_arid,1,onion
36.55,62.37,49.97,6.6,598.01,20.48,61.25,silty,long_rains,sub_humid,0,beans
50.66,32.4,32.88,6.7,363.41,30.87,41.72,sandy,dry,arid,0,millet
37.0,137.0,199.0,5.7,108.34,22.64,90.18,silty,transitional,highland,1,apple
20.23,55.2,47.03,5.7,579.48,20.59,51.77,loamy,transitional,semi_arid,0,chickpea
31.62,66.73,63.36,6.0,743.02,29.95,62.19,loamy,long_rains,sub_humid,0,groundnut
103.0,40.0,30.0,6.35,141.48,27.31,55.2,silty,long_rains,highland,0,coffee
3.0,56.0,17.0,8.71,52.14,28.2,53.51,sandy,short_rains,arid,0,moth_beans
31.87,62.59,45.46,6.7,408.6,20.41,52.57,clay,dry,highland,1,lentils
62.4,47.32,78.02,6.4,986.37,26.47,68.95,loamy,long_rains,sub_humid,0,cassava
64.9,46.18,75.17,7.0,947.38,25.4,72.32,loamy,long_rains,sub_humid,0,cassava
